sample-id,absolute-filepath,direction
C.diarrhea.096_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.096_run1_R1.fastq.gz,forward
G.diarrhea.020_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.020_run1_R2.fastq.gz,reverse
B.recovery.d015_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d015_run1_R2.fastq.gz,reverse
F.recovery.d017_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d017_run1_R2.fastq.gz,reverse
C.recovery.d017_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d017_run1_R2.fastq.gz,reverse
Bgsng7106.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7106.m30_run1_R1.fastq.gz,forward
Bgsng7149.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7149.m32_run1_R1.fastq.gz,forward
B.diarrhea.020_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.020_run1_R1.fastq.gz,forward
Bgsng7082.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7082.m28_run1_R1.fastq.gz,forward
F.recovery.d015_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d015_run1_R1.fastq.gz,forward
E.recovery.d007_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.recovery.d007_run1_R2.fastq.gz,reverse
Bgsng7150.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7150.m26_run1_R2.fastq.gz,reverse
Bgsng7178.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7178.m33_run1_R2.fastq.gz,reverse
Bgsng7115.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7115.m29_run1_R2.fastq.gz,reverse
E.diarrhea.061_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.061_run1_R1.fastq.gz,forward
Bgsng8169.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m35_run1_R1.fastq.gz,forward
E.recovery.d011_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.recovery.d011_run1_R2.fastq.gz,reverse
F.recovery.d006_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d006_run1_R1.fastq.gz,forward
Bgsng7114.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7114.m28_run1_R2.fastq.gz,reverse
Bgsng8169.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m28_run1_R2.fastq.gz,reverse
A.diarrhea.093_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.093_run1_R2.fastq.gz,reverse
A.diarrhea.016_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.016_run1_R2.fastq.gz,reverse
E.recovery.d004_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.recovery.d004_run1_R2.fastq.gz,reverse
B.recovery.d031_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d031_run1_R2.fastq.gz,reverse
Bgsng7173.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7173.m28_run1_R2.fastq.gz,reverse
Bgsng7114.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7114.m35_run1_R2.fastq.gz,reverse
Bgsng7204.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7204.m28_run1_R2.fastq.gz,reverse
E.recovery.d010_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.recovery.d010_run1_R1.fastq.gz,forward
Bgsng7150.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7150.m27_run1_R1.fastq.gz,forward
Bgsng7192.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7192.m26_run1_R1.fastq.gz,forward
Bgsng7142.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7142.m29_run1_R2.fastq.gz,reverse
Bgsng7131.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7131.m30_run1_R1.fastq.gz,forward
G.recovery.d044_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d044_run1_R1.fastq.gz,forward
Bgsng7114.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7114.m29_run1_R2.fastq.gz,reverse
D.diarrhea.011_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.011_run1_R1.fastq.gz,forward
Bgsng7192.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7192.m30_run1_R2.fastq.gz,reverse
B.recovery.d025_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d025_run1_R2.fastq.gz,reverse
Bgsng7106.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7106.m27_run1_R2.fastq.gz,reverse
Bgsng7018.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7018.m33_run1_R1.fastq.gz,forward
Bgsng7149.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7149.m30_run1_R2.fastq.gz,reverse
Bgsng7063.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7063.m36_run1_R1.fastq.gz,forward
A.recovery.d088_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d088_run1_R1.fastq.gz,forward
A.recovery.d004_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d004_run1_R1.fastq.gz,forward
E.diarrhea.065_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.065_run1_R2.fastq.gz,reverse
A.diarrhea.end_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.end_run1_R2.fastq.gz,reverse
C.diarrhea.111_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.111_run1_R1.fastq.gz,forward
B.recovery.d008_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d008_run1_R1.fastq.gz,forward
B.recovery.d052_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d052_run1_R2.fastq.gz,reverse
Bgsng7096.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7096.m29_run1_R2.fastq.gz,reverse
B.recovery.d008_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d008_run1_R2.fastq.gz,reverse
Bgsng7150.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7150.m25_run1_R2.fastq.gz,reverse
E.diarrhea.065_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.065_run1_R1.fastq.gz,forward
F.diarrhea.010_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.010_run1_R1.fastq.gz,forward
A.recovery.d008_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d008_run1_R2.fastq.gz,reverse
Bgsng8064.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8064.m35_run1_R2.fastq.gz,reverse
Bgsng8064.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8064.m29_run1_R1.fastq.gz,forward
Bgsng7178.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7178.m28_run1_R1.fastq.gz,forward
Bgsng7204.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7204.m27_run1_R2.fastq.gz,reverse
C.recovery.d009_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d009_run1_R1.fastq.gz,forward
G.diarrhea.016_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.016_run1_R1.fastq.gz,forward
Bgsng7018.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7018.m29_run1_R2.fastq.gz,reverse
G.diarrhea.022_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.022_run1_R2.fastq.gz,reverse
Bgsng7131.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7131.m35_run1_R1.fastq.gz,forward
A.diarrhea.021_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.021_run1_R2.fastq.gz,reverse
Bgsng8169.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m35_run1_R2.fastq.gz,reverse
F.diarrhea.012_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.012_run1_R1.fastq.gz,forward
C.diarrhea.108_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.108_run1_R1.fastq.gz,forward
G.recovery.d007_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d007_run1_R2.fastq.gz,reverse
C.diarrhea.057_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.057_run1_R1.fastq.gz,forward
Bgsng7204.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7204.m29_run1_R1.fastq.gz,forward
A.diarrhea.084_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.084_run1_R2.fastq.gz,reverse
Bgsng7150.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7150.m35_run1_R1.fastq.gz,forward
A.diarrhea.090_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.090_run1_R2.fastq.gz,reverse
Bgsng8169.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m33_run1_R2.fastq.gz,reverse
F.recovery.d052_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d052_run1_R2.fastq.gz,reverse
B.diarrhea.end_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.end_run1_R1.fastq.gz,forward
F.diarrhea.007_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.007_run1_R2.fastq.gz,reverse
F.recovery.d013_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d013_run1_R2.fastq.gz,reverse
D.recovery.d007_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d007_run1_R1.fastq.gz,forward
C.diarrhea.113_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.113_run1_R2.fastq.gz,reverse
D.recovery.d023_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d023_run1_R2.fastq.gz,reverse
F.diarrhea.015_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.015_run1_R2.fastq.gz,reverse
A.recovery.d046_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d046_run1_R1.fastq.gz,forward
C.diarrhea.079_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.079_run1_R1.fastq.gz,forward
C.diarrhea.086_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.086_run1_R1.fastq.gz,forward
F.diarrhea.032_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.032_run1_R2.fastq.gz,reverse
Bgsng7082.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7082.m32_run1_R2.fastq.gz,reverse
Bgsng7114.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7114.m32_run1_R2.fastq.gz,reverse
Bgsng7150.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7150.m36_run1_R1.fastq.gz,forward
Bgsng7106.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7106.m25_run1_R1.fastq.gz,forward
C.diarrhea.072_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.072_run1_R1.fastq.gz,forward
Bgsng7150.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7150.m27_run1_R2.fastq.gz,reverse
Bgsng7090.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7090.m27_run1_R2.fastq.gz,reverse
G.recovery.d031_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d031_run1_R2.fastq.gz,reverse
Bgsng7142.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7142.m29_run1_R1.fastq.gz,forward
C.diarrhea.103_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.103_run1_R2.fastq.gz,reverse
E.diarrhea.061_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.061_run1_R2.fastq.gz,reverse
Bgsng7106.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7106.m33_run1_R1.fastq.gz,forward
Bgsng7202.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m35_run1_R1.fastq.gz,forward
D.recovery.d086_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d086_run1_R2.fastq.gz,reverse
E.diarrhea.035_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.035_run1_R2.fastq.gz,reverse
B.diarrhea.035_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.035_run1_R1.fastq.gz,forward
Bgsng7177.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7177.m36_run1_R1.fastq.gz,forward
Bgsng7202.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m34_run1_R1.fastq.gz,forward
Bgsng7018.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7018.m30_run1_R1.fastq.gz,forward
A.diarrhea.095_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.095_run1_R1.fastq.gz,forward
Bgsng8169.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m28_run1_R1.fastq.gz,forward
G.recovery.d004_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d004_run1_R1.fastq.gz,forward
F.recovery.d005_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d005_run1_R2.fastq.gz,reverse
B.diarrhea.035_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.035_run1_R2.fastq.gz,reverse
Bgsng7178.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7178.m32_run1_R2.fastq.gz,reverse
B.recovery.d006_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d006_run1_R1.fastq.gz,forward
G.diarrhea.028_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.028_run1_R2.fastq.gz,reverse
Bgsng7106.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7106.m31_run1_R1.fastq.gz,forward
A.recovery.d053_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d053_run1_R2.fastq.gz,reverse
A.diarrhea.094_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.094_run1_R1.fastq.gz,forward
D.diarrhea.006_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.006_run1_R1.fastq.gz,forward
Bgsng7063.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7063.m33_run1_R2.fastq.gz,reverse
G.diarrhea.027_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.027_run1_R1.fastq.gz,forward
Bgsng7063.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7063.m26_run1_R1.fastq.gz,forward
F.diarrhea.008_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.008_run1_R1.fastq.gz,forward
Bgsng7115.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7115.m25_run1_R1.fastq.gz,forward
Bgsng7202.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m31_run1_R2.fastq.gz,reverse
F.recovery.d010_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d010_run1_R1.fastq.gz,forward
A.diarrhea.098_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.098_run1_R1.fastq.gz,forward
Bgsng7052.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m26_run1_R1.fastq.gz,forward
G.diarrhea.015_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.015_run1_R1.fastq.gz,forward
Bgsng8064.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8064.m25_run1_R2.fastq.gz,reverse
Bgsng7090.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7090.m36_run1_R2.fastq.gz,reverse
B.recovery.d088_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d088_run1_R2.fastq.gz,reverse
Bgsng7202.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m27_run1_R1.fastq.gz,forward
Bgsng8064.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8064.m35_run1_R1.fastq.gz,forward
F.diarrhea.019_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.019_run1_R1.fastq.gz,forward
Bgsng7149.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7149.m27_run1_R2.fastq.gz,reverse
D.diarrhea.013_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.013_run1_R1.fastq.gz,forward
F.diarrhea.010_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.010_run1_R2.fastq.gz,reverse
C.recovery.d005_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d005_run1_R2.fastq.gz,reverse
G.recovery.d006_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d006_run1_R2.fastq.gz,reverse
E.diarrhea.030_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.030_run1_R1.fastq.gz,forward
D.diarrhea.006_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.006_run1_R2.fastq.gz,reverse
B.diarrhea.045_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.045_run1_R2.fastq.gz,reverse
F.diarrhea.031_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.031_run1_R1.fastq.gz,forward
F.recovery.d045_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d045_run1_R2.fastq.gz,reverse
F.diarrhea.007_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.007_run1_R1.fastq.gz,forward
Bgsng7096.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7096.m31_run1_R1.fastq.gz,forward
Bgsng7202.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m29_run1_R1.fastq.gz,forward
Bgsng7142.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7142.m32_run1_R1.fastq.gz,forward
B.recovery.d017_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d017_run1_R1.fastq.gz,forward
Bgsng7202.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m25_run1_R1.fastq.gz,forward
Bgsng7150.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7150.m33_run1_R2.fastq.gz,reverse
Bgsng7106.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7106.m34_run1_R2.fastq.gz,reverse
A.recovery.d007_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d007_run1_R1.fastq.gz,forward
F.diarrhea.033_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.033_run1_R1.fastq.gz,forward
Bgsng7114.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7114.m28_run1_R1.fastq.gz,forward
E.diarrhea.end_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.end_run1_R1.fastq.gz,forward
Bgsng7155.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7155.m27_run1_R1.fastq.gz,forward
E.diarrhea.022_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.022_run1_R2.fastq.gz,reverse
A.diarrhea.094_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.094_run1_R2.fastq.gz,reverse
D.recovery.d012_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d012_run1_R1.fastq.gz,forward
G.recovery.d008_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d008_run1_R2.fastq.gz,reverse
G.diarrhea.013_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.013_run1_R2.fastq.gz,reverse
B.recovery.d005_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d005_run1_R1.fastq.gz,forward
C.recovery.d087_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d087_run1_R2.fastq.gz,reverse
Bgsng7052.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m26_run1_R2.fastq.gz,reverse
A.recovery.d039_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d039_run1_R2.fastq.gz,reverse
A.diarrhea.092_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.092_run1_R1.fastq.gz,forward
A.diarrhea.024_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.024_run1_R2.fastq.gz,reverse
G.diarrhea.005_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.005_run1_R2.fastq.gz,reverse
Bgsng7063.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7063.m35_run1_R1.fastq.gz,forward
Bgsng7142.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7142.m27_run1_R1.fastq.gz,forward
Bgsng7114.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7114.m25_run1_R1.fastq.gz,forward
B.recovery.d004_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d004_run1_R2.fastq.gz,reverse
G.diarrhea.016_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.016_run1_R2.fastq.gz,reverse
Bgsng7192.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7192.m28_run1_R2.fastq.gz,reverse
Bgsng7115.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7115.m32_run1_R1.fastq.gz,forward
