study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB6358	SAMEA2554891	ERS465276	ERX485621	ERR520386	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520386/ERR520386.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520386/ERR520386.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520386	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520386		
PRJEB6358	SAMEA2554892	ERS465277	ERX485622	ERR520387	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520387/ERR520387.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520387/ERR520387.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520387	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520387		
PRJEB6358	SAMEA2554893	ERS465278	ERX485623	ERR520388	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520388/ERR520388.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520388/ERR520388.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d13.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d13.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520388	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520388		
PRJEB6358	SAMEA2554894	ERS465279	ERX485624	ERR520389	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520389/ERR520389.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520389/ERR520389.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d14.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d14.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520389	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520389		
PRJEB6358	SAMEA2554895	ERS465280	ERX485625	ERR520390	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520390/ERR520390.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520390/ERR520390.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d15.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d15.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520390	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520390		
PRJEB6358	SAMEA2554896	ERS465281	ERX485626	ERR520391	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520391/ERR520391.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520391/ERR520391.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d16.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d16.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520391	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520391		
PRJEB6358	SAMEA2554897	ERS465282	ERX485627	ERR520392	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520392/ERR520392.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520392/ERR520392.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d17.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d17.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520392	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520392		
PRJEB6358	SAMEA2554898	ERS465283	ERX485628	ERR520393	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520393/ERR520393.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520393/ERR520393.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d18.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d18.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520393	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520393		
PRJEB6358	SAMEA2554899	ERS465284	ERX485629	ERR520394	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520394/ERR520394.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520394/ERR520394.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d19.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d19.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520394	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520394		
PRJEB6358	SAMEA2554900	ERS465285	ERX485630	ERR520395	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520395/ERR520395.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520395/ERR520395.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d21.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d21.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520395	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520395		
PRJEB6358	SAMEA2554901	ERS465286	ERX485631	ERR520396	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520396/ERR520396.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520396/ERR520396.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d25.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d25.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520396	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520396		
PRJEB6358	SAMEA2554902	ERS465287	ERX485632	ERR520397	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520397/ERR520397.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520397/ERR520397.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d28.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m3.d28.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520397	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520397		
PRJEB6358	SAMEA2554903	ERS465288	ERX485633	ERR520398	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520398/ERR520398.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520398/ERR520398.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520398	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520398		
PRJEB6358	SAMEA2554904	ERS465289	ERX485634	ERR520399	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520399/ERR520399.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520399/ERR520399.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520399	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520399		
PRJEB6358	SAMEA2554905	ERS465290	ERX485635	ERR520400	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520400/ERR520400.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520400/ERR520400.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520400	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520400		
PRJEB6358	SAMEA2554906	ERS465291	ERX485636	ERR520401	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520401/ERR520401.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520401/ERR520401.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520401	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520401		
PRJEB6358	SAMEA2554907	ERS465292	ERX485637	ERR520402	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520402/ERR520402.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520402/ERR520402.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520402	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520402		
PRJEB6358	SAMEA2554908	ERS465293	ERX485638	ERR520403	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520403/ERR520403.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520403/ERR520403.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520403	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520403		
PRJEB6358	SAMEA2554909	ERS465294	ERX485639	ERR520404	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520404/ERR520404.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520404/ERR520404.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d13.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d13.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520404	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520404		
PRJEB6358	SAMEA2554910	ERS465295	ERX485640	ERR520405	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520405/ERR520405.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520405/ERR520405.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d14.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d14.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520405	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520405		
PRJEB6358	SAMEA2554911	ERS465296	ERX485641	ERR520406	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520406/ERR520406.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520406/ERR520406.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d15.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d15.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520406	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520406		
PRJEB6358	SAMEA2554912	ERS465297	ERX485642	ERR520407	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520407/ERR520407.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520407/ERR520407.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d16.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d16.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520407	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520407		
PRJEB6358	SAMEA2554913	ERS465298	ERX485643	ERR520408	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520408/ERR520408.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520408/ERR520408.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d17.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d17.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520408	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520408		
PRJEB6358	SAMEA2554914	ERS465299	ERX485644	ERR520409	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520409/ERR520409.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520409/ERR520409.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d18.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d18.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520409	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520409		
PRJEB6358	SAMEA2554915	ERS465300	ERX485645	ERR520410	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520410/ERR520410.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520410/ERR520410.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d19.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d19.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520410	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520410		
PRJEB6358	SAMEA2554916	ERS465301	ERX485646	ERR520411	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520411/ERR520411.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520411/ERR520411.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d21.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d21.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520411	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520411		
PRJEB6358	SAMEA2554917	ERS465302	ERX485647	ERR520412	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520412/ERR520412.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520412/ERR520412.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d25.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d25.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520412	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520412		
PRJEB6358	SAMEA2554918	ERS465303	ERX485648	ERR520413	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520413/ERR520413.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520413/ERR520413.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d28.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m4.d28.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520413	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520413		
PRJEB6358	SAMEA2554919	ERS465304	ERX485649	ERR520414	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520414/ERR520414.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520414/ERR520414.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m5.d1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m5.d1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520414	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520414		
PRJEB6358	SAMEA2554920	ERS465305	ERX485650	ERR520415	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520415/ERR520415.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520415/ERR520415.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m5.d3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m5.d3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520415	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520415		
PRJEB6358	SAMEA2554921	ERS465306	ERX485651	ERR520416	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520416/ERR520416.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520416/ERR520416.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m5.d4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m5.d4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520416	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520416		
PRJEB6358	SAMEA2554922	ERS465307	ERX485652	ERR520417	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520417/ERR520417.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520417/ERR520417.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m5.d7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m5.d7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520417	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520417		
PRJEB6358	SAMEA2554923	ERS465308	ERX485653	ERR520418	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520418/ERR520418.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520418/ERR520418.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m5.d11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m5.d11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520418	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520418		
PRJEB6358	SAMEA2554924	ERS465309	ERX485654	ERR520419	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520419/ERR520419.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520419/ERR520419.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m5.d12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m5.d12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520419	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520419		
PRJEB6358	SAMEA2554925	ERS465310	ERX485655	ERR520420	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520420/ERR520420.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520420/ERR520420.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m5.d13.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m5.d13.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520420	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520420		
PRJEB6358	SAMEA2554926	ERS465311	ERX485656	ERR520421	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520421/ERR520421.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520421/ERR520421.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m6.d4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m6.d4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520421	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520421		
PRJEB6358	SAMEA2554927	ERS465312	ERX485657	ERR520422	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520422/ERR520422.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520422/ERR520422.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m6.d7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m6.d7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520422	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520422		
PRJEB6358	SAMEA2554928	ERS465313	ERX485658	ERR520423	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520423/ERR520423.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520423/ERR520423.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m6.d11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m6.d11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520423	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520423		
PRJEB6358	SAMEA2554929	ERS465314	ERX485659	ERR520424	410661	mouse gut metagenome	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520424/ERR520424.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR520/ERR520424/ERR520424.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m6.d12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315006/fastq/D1invasion.m6.d12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520424	ftp.sra.ebi.ac.uk/vol1/err/ERR520/ERR520424		
