study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB9150	SAMEA3360614	ERS714066	ERX946140	ERR866512	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866512/ERR866512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866512/ERR866512_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866512/ERR866512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866512/ERR866512_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC33.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC33.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC33.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC33.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866512	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866512		
PRJEB9150	SAMEA3360615	ERS714067	ERX946141	ERR866513	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866513/ERR866513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866513/ERR866513_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866513/ERR866513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866513/ERR866513_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC34.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC34.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC34.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC34.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866513	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866513		
PRJEB9150	SAMEA3360616	ERS714068	ERX946142	ERR866514	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866514/ERR866514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866514/ERR866514_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866514/ERR866514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866514/ERR866514_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC35.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC35.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC35.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC35.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866514	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866514		
PRJEB9150	SAMEA3360617	ERS714069	ERX946143	ERR866515	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866515/ERR866515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866515/ERR866515_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866515/ERR866515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866515/ERR866515_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC36.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC36.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC36.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC36.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866515	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866515		
PRJEB9150	SAMEA3360618	ERS714070	ERX946144	ERR866516	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866516/ERR866516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866516/ERR866516_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866516/ERR866516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866516/ERR866516_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC37.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC37.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC37.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC37.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866516	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866516		
PRJEB9150	SAMEA3360619	ERS714071	ERX946145	ERR866517	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866517/ERR866517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866517/ERR866517_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866517/ERR866517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866517/ERR866517_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC38.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC38.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC38.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC38.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866517	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866517		
PRJEB9150	SAMEA3360620	ERS714072	ERX946146	ERR866518	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866518/ERR866518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866518/ERR866518_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866518/ERR866518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866518/ERR866518_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC39.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC39.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC39.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC39.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866518	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866518		
PRJEB9150	SAMEA3360586	ERS714038	ERX946147	ERR866519	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866519/ERR866519_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866519/ERR866519_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866519/ERR866519_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866519/ERR866519_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC4.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC4.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC4.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC4.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866519	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866519		
PRJEB9150	SAMEA3360621	ERS714073	ERX946148	ERR866520	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866520/ERR866520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866520/ERR866520_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866520/ERR866520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866520/ERR866520_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC40.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC40.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC40.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC40.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866520	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866520		
PRJEB9150	SAMEA3360622	ERS714074	ERX946149	ERR866521	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866521/ERR866521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866521/ERR866521_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866521/ERR866521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866521/ERR866521_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC41.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC41.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC41.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC41.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866521	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866521		
PRJEB9150	SAMEA3360623	ERS714075	ERX946150	ERR866522	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866522/ERR866522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866522/ERR866522_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866522/ERR866522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866522/ERR866522_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC42.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC42.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC42.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC42.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866522	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866522		
PRJEB9150	SAMEA3360624	ERS714076	ERX946151	ERR866523	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866523/ERR866523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866523/ERR866523_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866523/ERR866523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866523/ERR866523_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC43.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC43.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC43.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC43.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866523	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866523		
PRJEB9150	SAMEA3360625	ERS714077	ERX946152	ERR866524	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866524/ERR866524_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866524/ERR866524_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866524/ERR866524_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866524/ERR866524_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC44.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC44.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC44.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC44.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866524	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866524		
PRJEB9150	SAMEA3360626	ERS714078	ERX946153	ERR866525	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866525/ERR866525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866525/ERR866525_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866525/ERR866525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866525/ERR866525_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC45.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC45.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC45.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC45.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866525	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866525		
PRJEB9150	SAMEA3360627	ERS714079	ERX946154	ERR866526	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866526/ERR866526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866526/ERR866526_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866526/ERR866526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866526/ERR866526_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC46.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC46.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC46.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC46.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866526	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866526		
PRJEB9150	SAMEA3360628	ERS714080	ERX946155	ERR866527	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866527/ERR866527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866527/ERR866527_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866527/ERR866527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866527/ERR866527_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC47.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC47.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC47.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC47.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866527	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866527		
PRJEB9150	SAMEA3360629	ERS714081	ERX946156	ERR866528	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866528/ERR866528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866528/ERR866528_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866528/ERR866528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866528/ERR866528_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC48.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC48.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC48.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC48.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866528	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866528		
PRJEB9150	SAMEA3360630	ERS714082	ERX946157	ERR866529	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866529/ERR866529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866529/ERR866529_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866529/ERR866529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866529/ERR866529_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC49.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC49.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC49.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC49.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866529	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866529		
PRJEB9150	SAMEA3360589	ERS714041	ERX946158	ERR866530	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866530/ERR866530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866530/ERR866530_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866530/ERR866530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866530/ERR866530_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC5.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC5.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC5.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC5.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866530	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866530		
PRJEB9150	SAMEA3360631	ERS714083	ERX946159	ERR866531	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866531/ERR866531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866531/ERR866531_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866531/ERR866531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866531/ERR866531_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC50.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC50.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC50.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC50.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866531	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866531		
PRJEB9150	SAMEA3360632	ERS714084	ERX946160	ERR866532	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866532/ERR866532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866532/ERR866532_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866532/ERR866532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866532/ERR866532_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC51.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC51.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC51.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC51.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866532	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866532		
PRJEB9150	SAMEA3360633	ERS714085	ERX946161	ERR866533	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866533/ERR866533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866533/ERR866533_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866533/ERR866533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866533/ERR866533_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC52.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC52.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC52.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC52.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866533	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866533		
PRJEB9150	SAMEA3360634	ERS714086	ERX946162	ERR866534	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866534/ERR866534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866534/ERR866534_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866534/ERR866534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866534/ERR866534_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC53.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC53.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC53.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC53.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866534	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866534		
PRJEB9150	SAMEA3360635	ERS714087	ERX946163	ERR866535	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866535/ERR866535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866535/ERR866535_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866535/ERR866535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866535/ERR866535_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC54.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC54.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC54.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC54.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866535	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866535		
PRJEB9150	SAMEA3360636	ERS714088	ERX946164	ERR866536	408170	human gut metagenome	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866536/ERR866536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866536/ERR866536_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866536/ERR866536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866536/ERR866536_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC55.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC55.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC55.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/ETEC55.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866536	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866536		
